ID,CAMPAIGNID
00f966304c4b0173c07bc5baff8b7b3d01ed4f78,2b7203e1d1b1c3dd4615bdd0ffe60736
c3ab4aeaace51ec0d1d334a35941705c146994d0,39060730d62be825ebb599711124309a
1cca6ffb8862714627586ff0a9a5177472549786,b5b037a78522671b89a2c1b21d9b80c6
e881eb035ab45dc25095ef9070ec8d45444b0ef9,396ac2a33748bb784077f4112335faa0
36bdfcd6274ce25cd971f7d77142b3980a3959a8,b5b037a78522671b89a2c1b21d9b80c6
b11a507909d8255e5f7e5472caf6186417e71942,396ac2a33748bb784077f4112335faa0
e9b4911ad6ed03a4a44a4c39426553412dadea4d,bff149a0b87f5b0e00d9dd364e9ddaa0
412208364d428ae52f77393fd25a96765ca7af8c,2b7203e1d1b1c3dd4615bdd0ffe60736
22e649a2d2aab27ebdb407e956acbfb1958c656e,1395ad342f7331f6ae81badb2eeb4717
c82b2dd6925aae964f75d6dfb35ca9bfac0ab65b,2b7203e1d1b1c3dd4615bdd0ffe60736
08ff37983ad44e7951ead5ddb3d1e555ea55134f,adbf5a778175ee757c34d0eba4e932bc
0f67c52679836c14dc4bd51e654ea32ae77efd7b,396ac2a33748bb784077f4112335faa0
72563e0fce0cd7633570a407459238821a460cca,39060730d62be825ebb599711124309a
75989792e780b82686d6e89df28f843b206528b2,39060730d62be825ebb599711124309a
e777b18e272fceb34ad3f3bf0eff9195fbcbef94,396ac2a33748bb784077f4112335faa0
553161a7d019d4f1a3257e0d8a62ed0d7f48ca44,b5b037a78522671b89a2c1b21d9b80c6
41cd5d835df178d4bce7f92fd1d637f5560bb5b9,1395ad342f7331f6ae81badb2eeb4717
513f1348e45117575f4c5e22b0214af4dda78080,39060730d62be825ebb599711124309a
08716996fad8651d8cbbd6ad1a3191cf9b6e8189,a4f0dc8026624beec687c6b74e5adc46
9aeba668f1353e3b6655bde6034ba68d96c34ba7,a4f0dc8026624beec687c6b74e5adc46
90819288d2ab29225250cebafa9f1f699d3645d4,b5b037a78522671b89a2c1b21d9b80c6
64fc854779fd0158f6342841e5cdf5ed24b560d5,b5b037a78522671b89a2c1b21d9b80c6
0601507ab448a82b8491c8030d063af20edbb0eb,b5b037a78522671b89a2c1b21d9b80c6
41ede27b22bd4a6a4f63f76cea8688b7d3feead8,39060730d62be825ebb599711124309a
8e06f90a72330d40579816624db81c14f67f8ca6,2b7203e1d1b1c3dd4615bdd0ffe60736
7434714ec87ec74b2c4e04c9543f40528766184c,2b7203e1d1b1c3dd4615bdd0ffe60736
57492da1499c807f904a8bb886761c3206264fee,b5b037a78522671b89a2c1b21d9b80c6
ae56fb34afe3224a4dd2bb6b6c19a57987f12093,396ac2a33748bb784077f4112335faa0
af3fdf86e9e640b3141ea069280d03a91e8d0894,2b7203e1d1b1c3dd4615bdd0ffe60736
52b149cb89392f20d57b7dcd0462aad05261ce47,adbf5a778175ee757c34d0eba4e932bc
bb18441c2db9e68aa5549f8330bd9fbdb30e121d,396ac2a33748bb784077f4112335faa0
68ab1036d97d39e0339bb8dc6a1fff309d6f1e98,2b7203e1d1b1c3dd4615bdd0ffe60736
38dd0124bd790fa57a56aa60c67bfb3ffe4d642a,2b7203e1d1b1c3dd4615bdd0ffe60736
7117daf278d91f05b70a14b32cd5ba25a28682a2,adbf5a778175ee757c34d0eba4e932bc
560492da14d65f36ee4a5cd75c6cedd0d9b04553,39060730d62be825ebb599711124309a
b732690c897cee935f29ee56ca68b46af73c8652,a4f0dc8026624beec687c6b74e5adc46
1fc0e41f5c1b9a6f1ae2d3122b81bbdd8fc61965,39060730d62be825ebb599711124309a
66d959b84ee9ef9bbf757a8662f76ec3cd701baa,396ac2a33748bb784077f4112335faa0
53027a302ae828d6da3732cd593950544c82a45b,b5b037a78522671b89a2c1b21d9b80c6
01b0812ce88773d37c407598dced6b093e97eeb4,b5b037a78522671b89a2c1b21d9b80c6
726390ee4a855cb49d9e86f37783e9d43c91b848,b5b037a78522671b89a2c1b21d9b80c6
da845a00f663b39d4f1e536eee382cd8f0742c84,b5b037a78522671b89a2c1b21d9b80c6
e63400ce43995a78c252505c9ce4bcff7b4cc50b,2b7203e1d1b1c3dd4615bdd0ffe60736
e1bf7f580ec3323fde76f09f57d4795131c64d3b,39060730d62be825ebb599711124309a
ce935559ce70970c54bafe6b6c7b34b6e0b09760,396ac2a33748bb784077f4112335faa0
af7255b5a36f46328c2afc4f7aaf00b568b3ea19,b5b037a78522671b89a2c1b21d9b80c6
f3540b1e0532b1780f7841e9c15eff692e1e1958,2b7203e1d1b1c3dd4615bdd0ffe60736
9c53e1149606db837dd7a851f36ae2940647d448,b5b037a78522671b89a2c1b21d9b80c6
00165d210441098dcdded2c16d70c606af73fa13,2b7203e1d1b1c3dd4615bdd0ffe60736
71a9d5518072276ffa2a43e10d52430845c1f822,2b7203e1d1b1c3dd4615bdd0ffe60736
0206cd8d4bf68b651c91a3983a6496fde8c1a266,2b7203e1d1b1c3dd4615bdd0ffe60736
bd48b6581d2ff7b9cd2cb4e94893972360d43bf9,2b7203e1d1b1c3dd4615bdd0ffe60736
8b199200cc58d7658b087a83d7449eba188652c5,39060730d62be825ebb599711124309a
3228117044df3433949c5ec54c24059cdb598f4a,1395ad342f7331f6ae81badb2eeb4717
70f8e4f45ab21842537ee66fe833b85ad6ab7072,2b7203e1d1b1c3dd4615bdd0ffe60736
eedc6308e856bf9958cb166e1c3023c22ad91365,2b7203e1d1b1c3dd4615bdd0ffe60736
6b5c8dced07706278b025033844edae789e1c727,396ac2a33748bb784077f4112335faa0
26c4b53591620c081bc799d8f656378ff4e7a8a3,396ac2a33748bb784077f4112335faa0
5ef7b83b8ca15b19b44a7737d2002a5ac5c3ff58,b5b037a78522671b89a2c1b21d9b80c6
337661b7cbc0e77c24cc0e14ac9487d973bf5176,39060730d62be825ebb599711124309a
d9d9897c46f76105420f7444285f9b8a5a615173,396ac2a33748bb784077f4112335faa0
bd76c03a36bbb917e70ee3b05c8ac5650e989e59,b5b037a78522671b89a2c1b21d9b80c6
ef17d4c8d7a2b0229cb0fa86bfddcb3a202d451a,2b7203e1d1b1c3dd4615bdd0ffe60736
ee74c29e6ab9ed319ef4e5d2d50161de2b232437,396ac2a33748bb784077f4112335faa0
7672784f565b7054afa6ff7130489a367c7fbd99,2b7203e1d1b1c3dd4615bdd0ffe60736
0eafba16d51a88a1db5ccc808b3db37f12fcc1aa,39060730d62be825ebb599711124309a
48d727be48334e12fbcaadab80ddd772d76cb0f1,2b7203e1d1b1c3dd4615bdd0ffe60736
f6a084b85a99cb5c3c3eb61ade73f66925b0c008,b5b037a78522671b89a2c1b21d9b80c6
4e7aaff49b31dc92ee471fa5dacb80c4e030d4ed,2b7203e1d1b1c3dd4615bdd0ffe60736
dbcbdfaa74f95ec28782c9b405eb7dad328901ac,396ac2a33748bb784077f4112335faa0
65554bada0454543392c8aa91f7f3d2ea2a59796,bff149a0b87f5b0e00d9dd364e9ddaa0
8ad0bf507380c151c417f9eff9f2a7be248463ac,2b7203e1d1b1c3dd4615bdd0ffe60736
cd66b2b4ba6cfc11e74c53dd0bb6fe6a685b5c1f,2b7203e1d1b1c3dd4615bdd0ffe60736
e69240f6cd7bf149f8c8d9776edc3789e87d591a,396ac2a33748bb784077f4112335faa0
2ac0f25d704c05ec206cd9ca18f7ebf9c8343a00,b5b037a78522671b89a2c1b21d9b80c6
68909293bc83c795679bf6ed5693a2dfd6515c70,2b7203e1d1b1c3dd4615bdd0ffe60736
40c05c39c7e842e3d9d16d9f844434393c3a400d,396ac2a33748bb784077f4112335faa0
64142b7e4a3f3414073b3a5d033c14ca89c13618,2b7203e1d1b1c3dd4615bdd0ffe60736
2ce597534b29dfb94de75e7c6429ad93c2f653f9,2b7203e1d1b1c3dd4615bdd0ffe60736
7aca20f379636ef13b2df364ff371885056c2dae,396ac2a33748bb784077f4112335faa0
54af4dcf2749c374df747efcdef674b07c86eef1,b5b037a78522671b89a2c1b21d9b80c6
1a7042944648036814acd130acd64ecac851608f,396ac2a33748bb784077f4112335faa0
9c258fbedc06e651b8a7d8bda10860d3ef3dd5cf,396ac2a33748bb784077f4112335faa0
60a53286bf786cfb3c97562e898b8f33036fb29c,2b7203e1d1b1c3dd4615bdd0ffe60736
0b57c43e397ab20ca46d23a584ef308cfd0d523c,b5b037a78522671b89a2c1b21d9b80c6
bd4bca0152a85de757ea7114fd0b2c7c23f31390,2b7203e1d1b1c3dd4615bdd0ffe60736
87fa85ac96abf2ac14c59002125e7ee35b42280b,b5b037a78522671b89a2c1b21d9b80c6
9b3c89402fe800d8d1f91c30121bb81172fc8d53,396ac2a33748bb784077f4112335faa0
c672051fa4b774c6158dd233c3ea098d96e94d4c,39060730d62be825ebb599711124309a
2bc50e594e42e09d655896de7218274389af8d41,39060730d62be825ebb599711124309a
6c3c7592cd48ba95ca2530e35cdf6d8c8f601d85,39060730d62be825ebb599711124309a
4874fb72b0554f21318c9db9880319339d93b894,b5b037a78522671b89a2c1b21d9b80c6
983e7c3c3faf5cd8d31c6d20674252b096b96aa8,bff149a0b87f5b0e00d9dd364e9ddaa0
14cabc8f5d51e1227bc8d1c7159a68f337e92da6,396ac2a33748bb784077f4112335faa0
b396629ea87c87630581cc0f8110ec5af799a316,b5b037a78522671b89a2c1b21d9b80c6
4250b8ba4a4e63f6897d7fa3266401bd552681ab,b5b037a78522671b89a2c1b21d9b80c6
0ea2449eab975f14f0e10de71e388acf66f2bdef,b5b037a78522671b89a2c1b21d9b80c6
90cbed22aea795e5bb8879321b16d372faf3a480,2b7203e1d1b1c3dd4615bdd0ffe60736
724de8720777d98a1cdf251a162bb91544b66844,396ac2a33748bb784077f4112335faa0
d803d4345ad75369d78562886ff0bc8e265de298,b5b037a78522671b89a2c1b21d9b80c6
9e12891bff7b19f2a7b1e8a92abe85a09a2adc02,b5b037a78522671b89a2c1b21d9b80c6
718bed906650a17bd7f048341c651b275251b3f2,adbf5a778175ee757c34d0eba4e932bc
1907f3378531d744614f7a9762609a038e0f4f72,2b7203e1d1b1c3dd4615bdd0ffe60736
3dc7ccb20ee6b58c72029f23362ae709552cc839,2b7203e1d1b1c3dd4615bdd0ffe60736
e50891d88ffa4bb7e15c17366be6b63e810d469d,396ac2a33748bb784077f4112335faa0
5c83c74891cd53fecbb275b447b23715ede58a5d,2b7203e1d1b1c3dd4615bdd0ffe60736
69a5b6a69716f0416b987ab5fb10c54f0996b9da,2b7203e1d1b1c3dd4615bdd0ffe60736
9767c40d409ffb589796263fc64afee71a95e620,adbf5a778175ee757c34d0eba4e932bc
7f8ef17b942f5d5a70b364bcc5f69351497898e8,2b7203e1d1b1c3dd4615bdd0ffe60736
f223621b9c7191b082f249d2e2091259b645f84a,39060730d62be825ebb599711124309a
4970e90e1896e60218c73569258930c08b39194e,39060730d62be825ebb599711124309a
bf62542e44a54d9561fbc46be3bf3463efb58fbe,396ac2a33748bb784077f4112335faa0
fe310d7c756eac33a61089de29d7cda94d84f37e,2b7203e1d1b1c3dd4615bdd0ffe60736
86cf82d6b0a02f0fae52318a85bd7454068af9db,adbf5a778175ee757c34d0eba4e932bc
ad65a77084bb43c43f55c011b83b97b72eee9c78,2b7203e1d1b1c3dd4615bdd0ffe60736
07dfc07784d752d08d28bad703b37e115b216381,b5b037a78522671b89a2c1b21d9b80c6
02c7185e19de626de2edcc056c406e078ea58a98,39060730d62be825ebb599711124309a
eb1f6df7dcb2a7b878052b1ae7dc40f169bd52b6,2b7203e1d1b1c3dd4615bdd0ffe60736
5eae5691c76a40087ac352e22c549ade63c52be1,2b7203e1d1b1c3dd4615bdd0ffe60736
d83ad079ccd2eb70df03396141b9fdee65ec4552,adbf5a778175ee757c34d0eba4e932bc
01708e276ac5fecc477a3ef1cad05c71ed7ed8dd,b5b037a78522671b89a2c1b21d9b80c6
9c7da057b825742c6d029c088893dd1108e8cb78,39060730d62be825ebb599711124309a
63eb63d8c438dff53da65356585ae6d1cbfdf7a6,2b7203e1d1b1c3dd4615bdd0ffe60736
e09549feb8b3b82f6daf18afa4f46a5dd8bf593c,b5b037a78522671b89a2c1b21d9b80c6
72ae8ccad733afb18ea3c0d3f7e76c1b98a60936,396ac2a33748bb784077f4112335faa0
65c1951826db314114e0f70b8aaef40973c69011,2b7203e1d1b1c3dd4615bdd0ffe60736
ee3bb6cbd8ab3c00fc54fadd1a7d052b7a65cb21,39060730d62be825ebb599711124309a
2cf377d0f897009621c54fd2110959341b7ffb02,2b7203e1d1b1c3dd4615bdd0ffe60736
e1535c38741874b4763bb5e265b5c3904dcd25d3,2b7203e1d1b1c3dd4615bdd0ffe60736
85a0595b897e4b37d50bc0ebe397587d468ecc33,396ac2a33748bb784077f4112335faa0
b8f6a8f77e7272958c51955f7a2f199961120367,396ac2a33748bb784077f4112335faa0
ab70a10affa06dd1182703f04ccf7822cc0295d2,396ac2a33748bb784077f4112335faa0
8800a9d248d2a96ca8e3f3bccd16bb0d9e752818,39060730d62be825ebb599711124309a
f19a64bd8059ec56b60a1f5b8ba6b8e84cfa123f,39060730d62be825ebb599711124309a
cb374e1d7df7a00b7dc7b66fb05fff5055c8f966,b5b037a78522671b89a2c1b21d9b80c6
84194e710e0c7762a8ccaeda70e7cb1f525559ac,39060730d62be825ebb599711124309a
d39d0c84ae7d01990c51b19c35bcd89a73e67703,39060730d62be825ebb599711124309a
90a8c2285f1e4c75d393d70ede94d72c7b4d2979,b5b037a78522671b89a2c1b21d9b80c6
0ca93e131a02288cadde0721cd7d4fed57afd09e,396ac2a33748bb784077f4112335faa0
448f72174bd938f05f1ecf14a9d9893c65ca13d1,39060730d62be825ebb599711124309a
588518c076e1e7026c0eb368acaa9dbb8a97fd02,2b7203e1d1b1c3dd4615bdd0ffe60736
7430b374315f6edcac1d3d511bf0e47d143f7585,adbf5a778175ee757c34d0eba4e932bc
8286e690725eeba913ead35d6164abba9078b75e,b5b037a78522671b89a2c1b21d9b80c6
4567aa88d46bd79dfdbf5d5fd43717dac7c0088c,b5b037a78522671b89a2c1b21d9b80c6
4e5db5a38dbc8438b8b852afe357c2704848f35d,2b7203e1d1b1c3dd4615bdd0ffe60736
446c086f45f9b23e3122cf24d1f743209c944f9a,b5b037a78522671b89a2c1b21d9b80c6
ecb048a4637d5b3ecf3fcc128904607b846f78f0,b5b037a78522671b89a2c1b21d9b80c6
905ba905f34aa8b970e63d30532123c66d88e872,2b7203e1d1b1c3dd4615bdd0ffe60736
81bed0a2447929f98363dce15559352ed58dc8e9,396ac2a33748bb784077f4112335faa0
acb9027af680d1fae0a8b4ac8f45e811a5c9139f,2b7203e1d1b1c3dd4615bdd0ffe60736
1fd7370d3eda1a2a3f2c1cf0b5a4786e07968594,2b7203e1d1b1c3dd4615bdd0ffe60736
1bd1a35f63c110f8e4f00a09297d8b3d63b42c4d,39060730d62be825ebb599711124309a
d340b13f9330d57f47156c964d583071cdee1bea,39060730d62be825ebb599711124309a
3536f68b00084f31e25bd1d694fafadc33daf161,b5b037a78522671b89a2c1b21d9b80c6
e7e77c4ec68b2d408a9b3fb4901d4f4e98a8ada3,b5b037a78522671b89a2c1b21d9b80c6
9c800cd96738c02fab47c836602e145b4b3e15b4,396ac2a33748bb784077f4112335faa0
a7e235ea4ba8d5a401ad939d8336d618efb341de,2b7203e1d1b1c3dd4615bdd0ffe60736
f0b0bb259f7e3b86bd052bd6f596a8733e066f65,b5b037a78522671b89a2c1b21d9b80c6
53cd2cdec15decb496bae07f2e186a0bc8388308,b5b037a78522671b89a2c1b21d9b80c6
900a40ff32b59243972e28e7197b61123e5f1537,b5b037a78522671b89a2c1b21d9b80c6
71c298a12d1002d7c62e979f25cd7d4e706d2d9a,396ac2a33748bb784077f4112335faa0
59257579acc6ec5f6f666fea2faff5286af1684e,2b7203e1d1b1c3dd4615bdd0ffe60736
766dd64336d807fcbfafcaca2fab947dc1d9af96,39060730d62be825ebb599711124309a
75825df7ddee84c7cde38138acb3f2b260ba0170,396ac2a33748bb784077f4112335faa0
c8a0084603b6659604954332ae535c90895664de,b5b037a78522671b89a2c1b21d9b80c6
3ee927620452bf7ff177e8d6ea79ec3d1a2a345c,2b7203e1d1b1c3dd4615bdd0ffe60736
57b89cfa5ce00de1a6400a9a466be95fc51ec927,b5b037a78522671b89a2c1b21d9b80c6
81fe2e68aca3ae68043f6ecee973c4ffb3b8fd62,bff149a0b87f5b0e00d9dd364e9ddaa0
62d0cb733516969fb82748e1e4ccda8375161084,39060730d62be825ebb599711124309a
25662b4a121636b2faa8e99e9fd6e8803730cc9d,39060730d62be825ebb599711124309a
f8844bc2c25e9a3300d59b30d14d02d040265d16,b5b037a78522671b89a2c1b21d9b80c6
f5aefbd84613498fb07fa32e2115d43870b16221,396ac2a33748bb784077f4112335faa0
26d6e326e68a2c1fb600c87506c54b27e2463a88,39060730d62be825ebb599711124309a
e7c9d82ca0b4997bcaee47dc802522e8843382bc,396ac2a33748bb784077f4112335faa0
a5b3a5e17158c23151abd8d11da5dc60b5b665dc,2b7203e1d1b1c3dd4615bdd0ffe60736
819ac24b29bf9a05e0710b0494f989486c1748fa,b5b037a78522671b89a2c1b21d9b80c6
c874bfb316c915b8aceacfa1b8c68f84358e8ed5,39060730d62be825ebb599711124309a
e1d229df9c5040e41d818330231ac02098a24148,1395ad342f7331f6ae81badb2eeb4717
f2c3112bf27b85f8e2f7fd1ac6e53e3eb7010aad,adbf5a778175ee757c34d0eba4e932bc
b6aac46f0a1f13d249f54d4da392328c3fe8ef7b,396ac2a33748bb784077f4112335faa0
27b2f4b640afd03b9121d7d189f98a18cabe0965,adbf5a778175ee757c34d0eba4e932bc
13a9dcfb6751cfa1804f322cab918740e1fab98e,adbf5a778175ee757c34d0eba4e932bc
86b749b585d8ee26dfa1d3f434ee7a7ebc71c396,db06e8e094e3b4b5943bbb71aabe9cdc
